AchievementID,CertificationID,EmployeeID,Issued_Date
4232,34,1424,2023-04-14 05:21:09
4233,67,1119,2014-03-23 18:57:53
4234,37,1604,2024-09-05 12:53:14
4235,64,2782,2017-03-17 19:35:46
4236,68,1780,2013-11-11 10:53:53
4237,45,2828,2020-06-06 18:30:24
4238,34,351,2020-01-21 07:55:23
4239,83,2770,2020-11-07 00:18:53
4240,64,1397,2018-11-10 04:47:23
4241,81,308,2020-06-28 13:02:39
4242,47,464,2023-09-16 22:39:13
4243,55,465,2013-02-16 17:17:41
4244,65,593,2011-02-17 15:24:38
4245,54,277,2020-05-17 07:54:54
4246,40,229,2012-11-20 21:05:19
4247,51,2486,2018-09-15 10:27:36
4248,70,2374,2017-04-02 13:42:44
4249,62,1245,2024-07-24 03:12:30
4250,41,214,2011-11-28 03:10:34
4251,47,1636,2018-12-12 19:10:07
4252,67,695,2010-06-06 20:00:16
4253,74,349,2013-10-27 12:44:55
4254,78,699,2010-12-01 20:56:27
4255,64,2500,2011-07-18 09:06:43
4256,54,594,2019-10-31 12:54:00
4257,40,955,2017-03-07 07:38:42
4258,70,791,2019-10-03 17:02:24
4259,36,2564,2019-06-22 10:10:52
4260,69,1996,2023-04-14 16:54:53
4261,75,447,2017-10-28 17:11:37
4262,51,1152,2019-01-01 01:37:25
4263,74,2888,2021-10-27 14:44:55
4264,81,1926,2013-06-03 04:20:10
4265,41,1341,2014-12-08 09:36:53
4266,56,2761,2013-08-08 16:45:39
4267,36,1374,2014-11-05 20:38:48
4268,36,2855,2019-10-17 13:37:56
4269,75,952,2017-12-27 02:11:10
4270,49,1327,2018-08-27 23:20:14
4271,47,2874,2010-04-12 11:03:03
4272,62,839,2022-02-26 05:21:58
4273,37,358,2016-07-24 16:48:11
4274,36,1713,2015-11-28 00:04:53
4275,67,2703,2019-02-15 19:57:44
4276,48,2588,2021-02-22 16:11:22
4277,57,806,2013-06-19 17:23:21
4278,79,618,2017-12-06 17:01:14
4279,71,1532,2014-09-21 22:33:03
4280,45,1022,2019-11-29 08:06:08
4281,49,2577,2023-04-09 22:44:37
4282,64,2060,2012-11-21 03:58:36
4283,82,828,2015-07-25 06:54:45
4284,65,177,2015-06-25 02:31:17
4285,49,1749,2014-05-05 03:20:30
4286,72,1354,2015-07-23 20:35:08
4287,57,1727,2013-11-23 22:57:49
4288,39,2714,2023-08-25 16:42:25
4289,48,684,2021-10-22 23:24:30
4290,53,1374,2011-02-06 23:32:14
4291,45,2291,2023-02-27 12:59:07
4292,40,2324,2022-03-06 08:20:48
4293,39,2684,2023-03-28 07:29:20
4294,56,2151,2022-11-22 20:02:55
4295,70,1433,2021-04-14 13:47:38
4296,50,2178,2020-11-28 22:27:13
4297,50,172,2023-09-12 03:26:16
4298,57,2373,2012-06-17 19:25:45
4299,49,397,2013-11-13 17:09:58
4300,49,894,2017-10-18 08:46:55
4301,68,1893,2013-05-06 19:49:21
4302,66,46,2022-05-03 16:53:44
4303,77,253,2023-08-19 16:16:13
4304,77,79,2024-11-25 15:58:05
4305,51,1613,2019-07-18 04:00:39
4306,39,2078,2024-12-12 00:05:27
4307,49,2493,2014-09-12 13:55:35
4308,69,1019,2014-07-09 12:18:26
4309,68,1726,2021-07-28 11:02:59
4310,67,2413,2015-07-28 07:32:41
4311,83,1959,2015-07-08 13:29:11
4312,58,2487,2023-01-20 19:18:59
4313,59,1900,2023-02-09 14:27:06
4314,45,459,2021-01-10 17:09:50
4315,72,1437,2016-02-22 00:11:11
4316,50,34,2012-11-30 14:54:12
4317,46,2618,2018-05-02 04:12:20
4318,40,1616,2021-01-28 17:22:31
4319,83,150,2023-06-16 23:45:21
4320,40,2053,2016-03-27 19:19:52
4321,65,937,2011-05-06 18:49:44
4322,60,732,2024-02-02 06:18:42
4323,68,914,2017-04-20 07:22:47
4324,68,170,2010-09-26 14:21:34
4325,58,970,2022-09-27 14:29:12
4326,55,1510,2018-12-07 15:32:47
4327,42,1142,2019-02-17 17:01:22
4328,57,1142,2015-02-13 05:19:25
4329,36,2408,2023-08-12 09:16:44
4330,75,331,2018-06-10 06:26:07
4331,78,1651,2012-05-05 12:54:15
4332,40,2672,2012-03-13 18:19:24
4333,41,2135,2015-03-13 11:07:02
4334,53,863,2017-06-16 07:03:06
4335,45,1063,2022-08-28 01:16:25
4336,67,263,2016-04-23 09:04:50
4337,67,178,2014-11-03 00:48:26
4338,44,1913,2013-07-31 21:41:04
4339,53,2049,2013-04-30 07:19:29
4340,58,2923,2011-06-18 23:31:12
4341,74,2175,2019-04-27 10:17:19
4342,40,695,2019-10-06 23:26:27
4343,65,148,2010-12-21 09:31:33
4344,59,1215,2022-11-29 19:05:48
4345,50,1974,2011-11-09 16:48:17
4346,42,708,2011-06-26 07:19:26
4347,65,1881,2013-03-11 00:57:29
4348,77,535,2013-11-20 00:08:44
4349,37,449,2024-11-18 05:00:45
4350,52,2379,2017-04-03 09:39:12
4351,72,610,2018-07-10 19:15:19
4352,74,2371,2012-08-26 00:50:32
4353,72,215,2016-05-22 05:46:44
4354,76,2298,2016-03-11 02:55:38
4355,41,1551,2020-07-31 23:36:07
4356,43,364,2024-06-17 05:02:33
4357,69,1264,2016-04-07 18:01:39
4358,39,1159,2019-07-09 00:18:46
4359,51,1680,2011-04-12 03:35:40
4360,56,944,2022-12-04 02:55:45
4361,52,2617,2014-09-06 01:16:33
4362,47,2991,2024-01-15 20:07:01
4363,39,1374,2014-03-10 09:00:01
4364,72,1861,2014-06-30 02:33:31
4365,56,2325,2022-08-16 14:52:53
4366,37,657,2010-08-21 13:27:08
4367,49,2317,2021-02-04 21:35:10
4368,50,2834,2019-05-01 17:39:20
4369,36,1986,2024-08-11 15:04:13
4370,52,2816,2017-12-24 15:10:06
4371,57,1376,2012-12-13 06:46:17
4372,36,2970,2024-08-28 09:58:56
4373,50,1099,2020-02-29 14:17:56
4374,69,2322,2022-10-17 01:45:16
4375,35,2361,2018-05-12 08:43:09
4376,52,185,2020-01-22 18:48:26
4377,42,318,2020-09-10 10:04:45
4378,78,598,2016-07-07 05:43:55
4379,63,955,2024-01-23 22:26:08
4380,67,2134,2011-10-06 05:03:00
4381,70,1317,2017-03-09 20:39:18
4382,66,1026,2015-12-19 17:31:38
4383,38,2305,2017-06-22 20:30:24
4384,34,2189,2021-09-05 11:37:21
4385,63,2108,2020-01-27 13:42:51
4386,56,1335,2015-08-09 10:23:58
4387,68,1722,2023-03-02 12:50:38
4388,49,1638,2022-10-30 21:12:21
4389,79,400,2011-06-26 09:36:02
4390,72,241,2010-06-19 07:23:51
4391,52,2200,2011-10-08 08:51:14
4392,48,939,2024-10-03 15:18:09
4393,41,1125,2011-05-29 22:16:03
4394,76,1300,2015-11-19 14:37:12
4395,79,2041,2014-02-26 14:06:23
4396,63,184,2010-07-10 20:17:51
4397,44,2621,2013-01-04 19:23:34
4398,52,2888,2012-05-06 19:04:43
4399,53,2585,2010-04-22 14:20:23
4400,52,2474,2020-12-29 19:44:29
4401,78,1717,2023-09-04 17:40:37
4402,37,2023,2015-04-25 07:19:04
4403,45,2187,2013-02-05 16:35:11
4404,43,702,2011-09-04 15:12:48
4405,64,2444,2010-06-21 17:05:51
4406,76,1868,2014-11-28 21:39:11
4407,66,998,2021-10-10 17:39:50
4408,63,1993,2013-11-09 11:45:21
4409,64,1817,2024-06-16 02:54:34
4410,57,35,2019-11-20 01:45:49
4411,43,165,2020-09-05 20:02:53
4412,51,1277,2021-09-18 05:12:36
4413,56,1332,2020-04-23 07:42:51
4414,64,1143,2010-11-07 07:10:32
4415,42,2898,2020-07-26 09:35:43
4416,61,459,2017-09-16 06:41:41
4417,58,2468,2010-12-28 05:59:00
4418,49,2621,2017-03-03 03:02:48
4419,81,2807,2023-10-27 01:15:27
4420,43,733,2013-04-19 10:55:20
4421,59,2564,2011-06-05 01:07:19
4422,55,2122,2019-03-27 10:33:18
4423,68,1767,2012-01-06 13:21:46
4424,81,1399,2017-10-26 03:37:22
4425,81,2233,2010-01-21 09:46:50
4426,37,1958,2023-03-27 12:31:52
4427,49,286,2020-06-24 22:09:30
4428,52,141,2021-04-03 04:13:23
4429,59,2640,2022-11-16 22:45:28
4430,59,772,2022-12-17 08:41:51
4431,65,2062,2014-10-20 07:09:48
4432,50,1928,2024-07-22 00:16:44
4433,54,1011,2022-10-27 15:02:02
4434,42,2393,2017-02-14 13:06:19
4435,69,15,2022-09-16 02:11:07
4436,69,2286,2016-02-28 20:30:44
4437,71,812,2016-03-24 22:20:18
4438,75,1423,2015-04-03 04:54:24
4439,73,731,2013-03-14 14:55:45
4440,55,2462,2023-07-27 15:41:15
4441,43,1011,2015-12-13 12:11:10
4442,42,2875,2023-12-12 08:48:18
4443,38,976,2018-04-15 18:11:20
4444,53,910,2019-07-25 19:17:52
4445,82,594,2020-01-20 07:19:30
4446,64,767,2021-10-09 23:35:36
4447,62,2811,2018-04-27 10:50:11
4448,75,2888,2020-10-18 20:13:45
4449,38,2932,2015-11-02 20:46:24
4450,64,1698,2017-10-05 21:14:51
4451,58,55,2018-10-08 06:46:37
4452,35,2804,2010-11-23 17:33:41
4453,43,2199,2021-10-05 19:13:47
4454,45,1310,2022-01-19 19:43:44
4455,60,1098,2022-04-09 23:03:43
4456,61,2482,2015-11-20 21:02:04
4457,74,44,2012-06-13 08:46:27
4458,77,2773,2018-06-05 17:27:26
4459,49,2626,2013-01-28 22:44:14
4460,70,2005,2019-05-08 20:18:56
4461,78,1693,2018-11-18 15:55:46
4462,39,2942,2016-09-25 10:29:09
4463,62,1386,2014-08-30 21:44:28
4464,58,816,2024-12-02 07:44:28
4465,81,555,2014-09-16 07:41:49
4466,72,136,2023-09-30 00:27:19
4467,39,95,2017-06-08 07:35:10
4468,38,269,2023-11-06 13:31:02
4469,67,2521,2023-09-11 23:43:40
4470,69,2524,2010-03-10 16:27:54
4471,61,1618,2013-12-09 14:26:56
4472,42,1091,2012-01-10 19:48:10
4473,69,1413,2015-08-17 05:30:40
4474,63,1114,2013-11-06 14:45:22
4475,80,325,2010-10-31 03:49:54
4476,56,607,2023-02-18 23:56:03
4477,80,962,2023-08-27 09:39:13
4478,59,1242,2024-11-12 16:09:30
4479,63,276,2011-06-16 09:30:44
4480,43,964,2017-03-11 14:04:34
4481,83,1025,2011-11-13 06:21:12
4482,51,1254,2012-06-06 11:02:02
4483,50,1485,2020-06-02 01:20:40
4484,61,2392,2023-08-11 11:25:22
4485,59,2382,2010-07-07 09:38:39
4486,54,2250,2013-04-11 08:53:28
4487,46,40,2019-07-12 21:30:21
4488,60,776,2019-10-09 23:52:57
4489,35,343,2018-07-16 07:52:52
4490,36,1611,2016-04-10 19:30:25
4491,41,1685,2018-11-03 03:15:29
4492,69,1588,2010-01-04 23:16:13
4493,54,2898,2014-03-28 07:42:51
4494,34,729,2021-07-17 05:13:12
4495,68,2812,2017-11-10 04:44:15
4496,83,1550,2023-10-13 12:13:10
4497,35,2047,2021-04-29 00:05:08
4498,61,750,2013-07-25 09:28:14
4499,70,2777,2010-06-21 08:54:20
4500,62,2656,2024-06-12 19:35:27
4501,66,2143,2020-04-02 12:05:03
4502,80,1843,2016-03-17 08:45:46
4503,60,13,2018-08-30 00:19:44
4504,44,1506,2016-12-04 10:09:28
4505,63,190,2017-02-16 11:31:55
4506,68,151,2020-11-07 00:19:35
4507,67,2838,2010-10-13 20:39:05
4508,63,1082,2010-07-29 20:52:29
4509,71,97,2021-06-11 07:18:12
4510,41,1615,2016-01-16 22:27:37
4511,44,2810,2015-01-24 02:38:54
4512,38,1170,2016-11-21 02:30:33
4513,78,2462,2019-10-23 03:49:43
4514,65,2026,2017-01-04 18:10:13
4515,70,150,2017-08-28 18:37:21
4516,64,549,2023-11-01 15:12:31
4517,37,1777,2024-01-23 00:40:54
4518,42,1441,2022-05-24 13:49:14
4519,71,204,2016-11-30 10:32:15
4520,59,2068,2010-02-07 04:54:02
4521,40,72,2011-08-15 06:19:56
4522,45,2001,2015-07-28 05:59:16
4523,44,2029,2011-07-14 16:56:30
4524,81,1418,2010-12-11 21:03:25
4525,39,1864,2013-08-29 12:41:36
4526,62,2338,2024-08-15 14:40:07
4527,66,1598,2019-12-19 23:01:40
4528,52,591,2010-09-11 19:41:54
4529,45,2671,2016-04-07 13:32:16
4530,46,2188,2017-04-21 16:15:40
4531,75,1937,2023-07-11 21:17:14
4532,57,923,2024-07-01 18:01:17
4533,49,1239,2017-12-25 16:19:55
4534,58,45,2016-02-12 17:45:08
4535,34,2024,2013-10-26 16:20:48
4536,39,1434,2022-04-30 18:14:41
4537,51,713,2023-06-27 22:02:00
4538,71,2762,2017-04-10 03:24:10
4539,49,371,2024-05-23 23:24:43
4540,48,890,2016-07-15 15:12:41
4541,72,1670,2024-08-13 00:08:19
4542,74,595,2012-06-13 01:43:09
4543,42,1198,2013-07-02 07:47:04
4544,78,254,2019-12-26 22:06:53
4545,60,635,2023-01-04 13:53:09
4546,54,764,2012-11-26 16:47:45
4547,47,1456,2024-11-18 05:50:52
4548,47,1208,2020-06-30 00:12:35
4549,70,1127,2015-01-14 02:19:44
4550,83,2232,2018-12-05 22:04:15
4551,44,2054,2014-06-13 00:52:49
4552,81,1675,2015-05-22 15:24:31
4553,35,1642,2019-06-06 12:12:32
4554,70,1524,2023-04-21 00:13:33
4555,41,2656,2010-04-10 16:12:30
4556,40,2478,2013-07-24 06:30:15
4557,37,1263,2023-08-11 03:38:52
4558,71,1759,2021-07-21 11:31:16
4559,39,160,2023-05-23 06:54:04
4560,63,1003,2021-10-06 06:53:04
4561,82,1685,2024-08-04 00:38:30
4562,47,1543,2019-07-12 18:57:54
4563,65,1290,2010-01-13 20:51:02
4564,50,2393,2014-01-05 13:26:36
4565,54,1884,2021-07-03 22:42:47
4566,73,2255,2019-06-13 18:27:13
4567,66,2670,2018-11-14 14:31:47
4568,37,1703,2024-09-28 18:00:20
4569,41,2341,2024-04-26 03:50:02
4570,56,2693,2020-06-23 01:12:04
4571,64,1485,2011-09-07 19:09:30
4572,69,1972,2010-02-04 15:20:24
4573,75,1605,2020-01-12 15:17:52
4574,46,242,2011-06-29 00:57:13
4575,40,2450,2021-08-29 06:59:40
4576,50,2301,2017-09-02 06:27:45
4577,36,907,2010-09-06 13:39:52
4578,60,997,2014-09-15 08:45:17
4579,80,2434,2011-12-22 10:25:11
4580,81,2829,2011-11-12 03:06:08
4581,79,465,2023-04-06 11:46:50
4582,65,2716,2014-03-03 00:27:32
4583,67,676,2024-08-15 17:15:08
4584,70,1984,2011-07-04 22:04:52
4585,69,2663,2011-05-20 20:02:23
4586,55,2965,2015-06-19 21:54:03
4587,79,1138,2023-11-03 06:08:54
4588,45,41,2018-06-26 23:12:39
4589,77,933,2018-09-24 01:33:43
4590,49,1781,2020-12-13 14:28:43
4591,61,928,2024-08-30 11:21:01
4592,61,776,2021-03-03 22:02:39
4593,77,531,2024-02-26 18:30:32
4594,58,2403,2020-02-29 11:40:45
4595,62,447,2017-09-08 02:03:38
4596,47,615,2012-07-28 21:36:37
4597,69,105,2016-11-29 05:55:17
4598,81,53,2020-02-09 18:52:11
4599,83,174,2020-12-22 11:20:38
4600,83,834,2014-08-05 05:50:38
4601,62,1329,2021-11-20 09:33:36
4602,57,739,2012-12-10 12:36:15
4603,48,901,2017-12-15 08:24:59
4604,81,1904,2022-09-28 00:36:51
4605,52,1479,2019-05-29 05:57:49
4606,65,1675,2023-08-28 17:35:27
4607,66,2975,2021-12-17 16:35:53
4608,57,1037,2023-03-26 00:08:03
4609,56,2681,2018-05-03 03:32:23
4610,60,2140,2011-01-08 23:19:37
4611,74,1836,2022-03-10 02:06:31
4612,80,2294,2021-07-19 19:57:13
4613,72,1574,2016-05-31 05:58:10
4614,63,1462,2011-09-16 02:04:55
4615,60,614,2024-08-26 02:33:30
4616,44,497,2017-10-21 04:38:17
4617,66,1033,2014-10-07 08:25:16
4618,51,192,2012-12-28 18:10:33
4619,50,2410,2020-01-01 13:26:56
4620,65,2891,2010-08-20 21:11:40
4621,61,361,2018-04-07 06:28:50
4622,82,1754,2022-11-14 14:55:17
4623,37,1505,2018-09-13 22:28:35
4624,43,2467,2013-03-05 00:44:36
4625,64,1538,2014-04-22 12:13:50
4626,36,1519,2019-12-04 09:09:28
4627,73,1483,2014-07-23 23:08:12
4628,70,2538,2022-04-17 19:47:49
4629,37,1452,2021-12-31 19:00:55
4630,78,2077,2022-08-08 22:48:19
4631,36,1615,2014-02-05 09:52:50
4632,64,505,2013-03-09 10:35:28
4633,48,2454,2020-03-31 04:54:59
4634,45,268,2020-09-20 14:55:11
4635,57,1126,2024-12-20 22:36:00
4636,62,1970,2023-02-28 19:00:03
4637,80,2159,2013-10-18 01:08:39
4638,82,2688,2020-03-26 20:36:50
4639,40,2271,2011-08-21 10:53:07
4640,66,2975,2017-01-30 14:14:18
4641,50,1390,2020-07-15 01:17:52
4642,75,396,2020-04-11 10:34:37
4643,62,1138,2024-03-26 16:28:12
4644,46,2860,2018-10-23 09:07:39
4645,73,1591,2010-03-24 14:49:18
4646,81,351,2014-01-24 06:53:41
4647,42,1007,2010-10-19 08:46:33
4648,60,630,2019-12-04 06:01:16
4649,47,2755,2023-02-08 22:29:43
4650,71,820,2022-07-17 21:10:54
4651,73,2358,2021-04-10 11:28:12
4652,49,275,2013-05-31 06:16:51
4653,51,577,2010-04-24 09:30:59
4654,83,928,2022-06-15 07:46:21
4655,50,2008,2016-08-26 21:16:37
4656,50,1379,2016-03-31 01:01:03
4657,74,520,2016-04-17 16:59:01
4658,50,1632,2019-12-15 01:46:10
4659,83,1176,2019-02-16 22:45:59
4660,75,2401,2023-03-06 09:47:56
4661,50,44,2019-07-25 13:24:56
4662,61,243,2015-02-03 19:02:02
4663,81,647,2019-02-27 08:47:42
4664,71,2457,2017-09-12 01:45:18
4665,56,1248,2021-03-03 21:46:14
4666,47,588,2023-10-12 15:33:03
4667,78,1459,2013-01-04 21:47:28
4668,74,2423,2017-01-22 11:49:45
4669,72,582,2013-11-16 15:19:59
4670,54,1377,2011-01-14 06:21:39
4671,70,2614,2016-11-05 09:38:25
4672,80,975,2019-02-20 14:24:35
4673,39,1610,2020-07-14 03:01:51
4674,54,2683,2020-10-15 09:42:42
4675,37,1115,2011-03-15 02:42:09
4676,60,1288,2020-03-16 18:11:57
4677,54,2067,2020-02-15 13:51:27
4678,81,549,2019-10-12 23:30:42
4679,65,188,2016-04-12 04:04:32
4680,65,1023,2020-07-07 22:39:17
4681,73,1247,2018-10-27 14:45:09
4682,57,93,2022-05-26 06:23:53
4683,81,1716,2012-03-21 01:50:59
4684,72,2987,2020-06-01 02:50:03
4685,39,1673,2023-04-05 12:37:21
4686,40,2066,2020-06-25 09:12:41
4687,34,232,2023-07-12 17:05:28
4688,44,569,2024-06-09 04:39:52
4689,74,2612,2014-03-15 15:13:29
4690,61,528,2024-10-25 02:23:08
4691,40,141,2023-04-17 02:50:21
4692,75,751,2014-09-27 13:54:15
4693,39,2937,2024-10-13 06:07:58
4694,44,1599,2016-05-26 12:27:18
4695,34,2487,2011-02-25 22:28:05
4696,50,2201,2010-02-09 04:49:55
4697,66,2439,2021-04-08 02:02:23
4698,57,2501,2018-04-18 02:20:15
4699,48,2586,2015-08-15 16:07:34
4700,50,293,2014-01-22 17:28:58
4701,79,2796,2018-03-31 02:50:01
4702,44,2652,2023-10-14 18:39:34
4703,37,2758,2017-08-07 11:35:42
4704,67,1602,2018-01-26 20:08:27
4705,46,2711,2017-11-16 12:29:52
4706,69,971,2013-11-27 13:25:39
4707,83,1937,2018-03-17 18:06:10
4708,81,1473,2015-09-12 04:11:57
4709,81,283,2016-05-29 17:40:33
4710,60,2267,2010-11-16 07:14:23
4711,36,1326,2023-04-04 12:37:40
4712,65,563,2020-06-07 05:11:42
4713,37,940,2024-03-06 06:26:47
4714,37,1600,2020-08-15 23:37:00
4715,79,2412,2018-02-25 12:35:13
4716,43,1624,2019-12-31 18:02:06
4717,73,2517,2015-02-14 08:00:47
4718,34,1173,2024-11-17 22:57:18
4719,64,1692,2014-09-16 20:28:17
4720,37,2210,2013-01-22 02:46:49
4721,75,389,2018-01-20 13:07:06
4722,72,1178,2013-10-16 22:45:07
4723,46,1381,2014-07-30 22:53:07
4724,66,2616,2012-11-13 04:08:22
4725,37,2677,2016-03-13 23:08:53
4726,64,2108,2017-03-31 12:02:01
4727,47,996,2011-06-25 14:14:42
4728,63,1967,2020-01-28 19:53:21
4729,59,2762,2022-08-27 13:27:50
4730,57,2399,2018-04-20 02:54:50
4731,38,2642,2023-05-07 07:25:51
4732,34,127,2014-10-12 06:12:46
4733,35,247,2012-05-15 13:35:40
4734,58,107,2021-02-20 07:46:42
4735,47,2806,2012-02-03 00:03:15
4736,75,1278,2010-05-03 12:39:45
4737,52,407,2010-07-17 17:41:55
4738,44,735,2024-11-05 07:17:36
4739,52,2439,2022-11-03 17:01:03
4740,55,514,2012-08-23 14:39:31
4741,76,1347,2010-11-01 20:26:15
4742,61,1248,2015-11-02 22:16:15
4743,36,91,2013-12-04 16:35:57
4744,40,1734,2022-01-12 15:08:56
4745,43,2424,2017-06-25 23:14:43
4746,40,2628,2021-08-30 08:09:37
4747,45,2051,2023-08-06 02:34:02
4748,78,1466,2015-11-18 14:09:18
4749,59,1680,2021-12-02 17:55:27
4750,40,2613,2013-04-16 15:35:28
4751,43,460,2017-09-15 06:50:33
4752,37,1285,2019-09-07 13:04:29
4753,66,8,2011-11-08 05:44:06
4754,78,2204,2018-02-15 08:02:09
4755,74,2717,2020-07-05 21:59:15
4756,62,762,2024-01-18 01:08:10
4757,57,242,2023-06-21 10:21:55
4758,43,1289,2015-12-08 03:34:55
4759,37,2040,2022-08-15 16:12:32
4760,68,202,2022-09-13 05:06:58
4761,80,457,2020-07-17 00:06:40
4762,60,2170,2017-01-04 14:43:41
4763,61,1962,2010-08-20 15:38:27
4764,38,91,2016-04-09 17:43:35
4765,83,2007,2010-01-23 07:56:17
4766,40,2011,2021-09-26 18:29:11
4767,73,1204,2014-04-10 16:22:15
4768,39,903,2016-06-22 23:43:38
4769,74,2642,2022-08-02 06:29:07
4770,36,2324,2020-07-27 00:13:39
4771,71,618,2016-12-26 23:13:13
4772,82,2468,2018-11-27 23:33:33
4773,60,2052,2018-04-17 17:33:02
4774,60,1257,2022-07-01 01:12:29
4775,47,433,2011-11-28 11:31:50
4776,74,908,2024-04-27 02:39:51
4777,71,368,2022-10-08 10:38:50
4778,56,595,2020-11-20 05:32:46
4779,76,1151,2015-04-19 08:42:07
4780,61,258,2021-11-28 22:12:40
4781,35,2657,2019-09-19 08:46:02
4782,55,443,2018-02-15 07:20:47
4783,48,197,2011-07-29 21:05:49
4784,74,569,2010-02-22 00:37:34
4785,70,1149,2015-08-05 14:39:04
4786,60,1591,2019-01-04 07:41:46
4787,51,2861,2023-11-17 04:11:17
4788,53,2017,2020-05-24 04:58:48
4789,62,2317,2024-04-25 13:09:35
4790,71,1044,2012-02-11 04:15:29
4791,82,2798,2015-07-08 09:13:50
4792,82,714,2011-05-31 21:06:12
4793,53,1682,2022-02-09 03:04:14
4794,52,1644,2019-03-12 22:39:33
4795,48,184,2019-08-28 22:42:33
4796,35,2157,2018-08-11 13:02:28
4797,45,222,2014-10-23 23:01:19
4798,34,2023,2023-02-14 02:37:51
4799,70,105,2019-10-06 03:47:51
4800,47,2792,2022-09-08 12:53:31
4801,51,2973,2022-10-21 15:11:37
4802,54,1343,2024-02-06 06:08:28
4803,65,1161,2011-03-28 15:50:01
4804,37,1401,2019-03-16 12:37:34
4805,35,927,2017-06-15 19:16:33
4806,75,721,2019-09-17 18:54:43
4807,55,1887,2023-03-11 02:43:53
4808,80,2553,2023-09-30 10:56:25
4809,72,145,2016-01-20 11:35:06
4810,72,1426,2018-09-22 02:25:36
4811,52,23,2012-09-17 15:40:33
4812,39,833,2015-09-25 15:15:57
4813,83,1789,2015-07-04 21:55:57
4814,63,2885,2010-09-07 00:28:04
4815,50,1739,2010-05-06 18:48:48
4816,56,352,2020-07-30 18:46:52
4817,73,2110,2020-09-08 17:35:01
4818,76,2917,2015-03-27 06:22:03
4819,45,1566,2013-11-26 11:16:40
4820,42,1273,2024-01-13 04:14:59
4821,75,2027,2023-03-17 19:39:42
4822,71,162,2022-05-12 00:49:06
4823,73,1088,2020-04-20 12:36:06
4824,64,837,2018-07-20 01:08:03
4825,49,1717,2013-03-04 04:50:37
4826,51,875,2018-10-03 14:59:56
4827,70,1786,2023-03-30 21:49:51
4828,65,549,2019-10-17 05:09:00
4829,43,1408,2022-04-14 01:56:40
4830,43,65,2023-06-01 20:44:49
4831,47,2037,2012-01-12 05:34:36
4832,74,947,2018-12-26 12:17:51
4833,53,1789,2016-07-14 14:53:48
4834,51,1448,2010-08-20 04:35:46
4835,52,1669,2013-02-02 15:40:19
4836,36,1619,2010-12-09 14:13:15
4837,71,1132,2011-09-18 08:46:13
4838,46,1087,2011-10-04 12:23:25
4839,81,516,2010-05-31 06:28:13
4840,55,671,2018-02-21 23:17:45
4841,75,2099,2012-09-30 14:34:56
4842,54,2516,2020-01-09 20:54:02
4843,54,2278,2019-07-25 19:30:52
4844,61,2394,2017-04-05 03:26:50
4845,54,674,2022-04-03 00:19:54
4846,39,1255,2011-05-20 10:11:04
4847,47,2094,2023-04-14 13:32:31
4848,78,767,2018-06-16 18:32:05
4849,43,1465,2020-06-27 02:47:22
4850,73,1530,2016-07-27 01:06:23
4851,74,1334,2010-01-15 11:38:22
4852,64,2761,2021-08-29 22:00:40
4853,67,2143,2019-05-12 08:21:42
4854,55,171,2012-09-29 09:13:35
4855,45,1624,2015-06-30 22:31:13
4856,75,18,2022-05-13 17:45:23
4857,47,2767,2018-12-23 20:13:05
4858,54,2994,2019-10-27 17:46:24
4859,83,2746,2016-09-02 00:04:14
4860,53,2831,2024-09-23 20:29:45
4861,79,63,2017-09-22 05:36:17
4862,39,2102,2012-08-13 15:24:22
4863,40,2373,2023-11-21 03:45:39
4864,77,1750,2020-05-29 00:00:11
4865,53,1707,2020-05-04 02:47:04
4866,42,754,2018-11-03 07:32:03
4867,36,1913,2013-01-13 15:36:03
4868,48,702,2015-09-05 21:50:56
4869,79,1424,2017-03-16 22:09:00
4870,43,2187,2020-08-03 04:40:48
4871,52,2659,2013-03-14 04:16:23
4872,65,246,2022-07-10 06:18:10
4873,58,830,2022-12-09 16:38:14
4874,34,2561,2013-05-07 01:55:23
4875,57,2469,2010-04-17 01:21:51
4876,74,1837,2020-02-16 17:16:14
4877,79,2405,2010-11-12 23:41:52
4878,39,2754,2015-02-27 15:26:53
4879,55,968,2012-07-19 10:26:01
4880,53,1357,2011-07-06 18:50:06
4881,77,1964,2012-08-19 03:05:03
4882,63,1224,2011-09-13 21:09:30
4883,59,1123,2017-12-15 01:32:03
4884,52,347,2012-03-22 10:11:16
4885,46,2808,2010-10-01 13:01:06
4886,60,1157,2016-07-02 02:54:30
4887,69,1803,2023-07-09 04:46:26
4888,34,168,2010-12-06 09:26:31
4889,44,1633,2024-02-24 08:46:08
4890,73,748,2022-06-24 00:28:21
4891,51,1220,2015-04-16 07:27:53
4892,44,2438,2016-01-19 17:56:48
4893,72,2658,2018-08-14 08:02:46
4894,71,385,2024-12-26 22:52:40
4895,67,2441,2023-03-25 19:42:02
4896,68,2497,2022-02-04 06:29:28
4897,61,432,2020-04-22 14:08:48
4898,49,587,2023-05-01 03:00:25
4899,83,1578,2011-05-17 20:05:50
4900,59,1269,2015-05-27 23:04:47
4901,54,2763,2024-03-08 15:53:25
4902,75,2798,2011-11-25 17:02:44
4903,73,1938,2020-07-19 23:55:51
4904,58,2100,2011-04-20 13:36:47
4905,35,2091,2013-07-07 09:57:41
4906,83,900,2018-08-09 17:39:45
4907,55,2133,2017-08-10 00:18:21
